"S1__con1"	"S2__con1"	"S3__con1"	"S4__con1"	"S5__con1"	"S1__con2"	"S2__con2"	"S3__con2"	"S3__con3"	"S4__con3"	"S5__con3"	"S1__con4"	"S2__con4"	"S5__con4"	"S1__con5"	"S2__con5"	"S3__con5"	"S4__con5"	"S5__con5"	"S1__con6"	"S2__con6"	"S3__con6"	"S4__con6"	"S5__con6"	"S2__con7"	"S3__con7"	"S4__con7"	"S5__con7"	"S1__con8"	"S2__con8"	"S3__con8"	"S4__con8"	"S5__con8"	"S1__con9"	"S2__con9"	"S3__con9"	"S4__con9"	"S5__con9"	"S1__con10"	"S2__con10"	"S3__con10"	"S4__con10"	"S5__con10"	"S1__con11"	"S2__con11"	"S3__con11"
"245057_at"	5.57764546862745	5.4045229033847	5.26389406217802	5.67726219493192	5.33810799824704	5.34662856139037	5.23944970943957	5.47520130301779	5.2303047143169	5.57245232400144	5.77694830215544	5.47174826603123	5.81166354596342	5.92438069286143	5.63970901189629	5.85477545219592	5.68662016677835	5.39882517134395	5.42514105277973	5.21524911175244	5.63662460717278	5.75918947921052	6.02323916391284	5.29241553378288	5.36566564374316	5.47615794734399	5.80048179280981	5.72963454652112	5.50076682750161	5.72292028900948	5.9300281701554	5.79435385827741	5.82432812223171	6.05383907347959	6.06787976220276	6.10990491207403	6.03153712009112	5.80333247327683	5.90361642879195	5.94567263073425	5.75525688737098	5.66542815752855	5.73879612121375	5.99214669578953	5.58537607361415	5.66027183706643
"245058_at"	5.09379258096501	5.13323640046909	5.04166613143249	5.02380462349162	4.94920015386412	4.91821053393079	4.73319616718757	5.05263973626358	4.96697571029094	4.75372665563591	4.72604924349302	4.81717588602632	4.8082492159645	5.04094836337413	4.9573495328367	4.81272938996655	4.88261426910765	4.65925305605118	4.68467093106006	4.77553511245223	4.79816825748345	4.940127351484	4.8463295673339	4.56733608318002	4.57308178590321	4.65201674466094	4.76979768373734	4.7994324490114	4.70109060411739	4.73810908204393	4.78249808297092	4.93651671783628	4.78230846696246	4.95308797867616	5.10298369110814	5.00799048758255	5.16104296656857	5.17437284609855	5.15248490368067	5.09140292181496	4.8463295673339	4.69398757141389	4.97833390805589	4.81684449767789	4.62756346133006	4.6025447980127
"245059_at"	9.03597021248057	9.28592173469755	9.26841657643365	9.1634554959245	8.30769108118514	8.84669823199059	8.74907314837689	8.44242666594374	9.37325353864182	9.33712864099735	8.68996136634892	8.19852671709915	8.38726617697554	8.26869482536025	8.39590736324466	8.08351182839859	8.33267907157882	8.48859043539403	8.8146216693397	8.36326998330938	8.67124810020664	8.10647367857597	8.19475241003467	8.49204736312627	8.03744318022122	8.29364123272328	8.6349818683349	8.7521950705351	8.6261908211382	8.5729827881305	8.26279702401931	8.35119144251838	8.22723526701558	8.51826642445405	8.26768400503408	8.58395658198197	8.35943887715482	8.50870805655253	8.12809763462018	8.4272475841285	8.54254316578335	9.0942792262838	8.82854565571558	8.23619272676615	8.35631377385625	8.36087464968516
"245060_at"	10.8313889059258	12.2196057948269	10.8062962188607	12.4630352825897	9.80686407091663	12.1866766611606	10.5478863459223	12.1209023556379	11.026505383126	11.7365290261909	11.2423233803353	10.3143062015913	11.541176349401	10.3622948828305	11.3541990723831	10.0535684543939	10.9822178353516	10.8235333775377	11.7551066545432	10.2621470590263	11.7348790737361	10.5185108654888	11.9302877937083	10.8771757698799	10.7196430734659	12.0742302896098	11.1665064700137	10.9057521890006	11.1341261682917	11.2611243049488	10.5044546629374	10.9474637323681	10.4117999447999	11.0493517288363	10.2231788734804	11.2051743300258	9.87718256087179	10.4757683239695	10.2383579331413	11.3740023510328	11.1995856236597	12.2315192760274	11.7803728693456	12.7054554817728	10.6765891579914	11.3527134172152
"245061_at"	6.65461788143152	6.35395342975436	7.01837435684506	6.63433748379983	6.68628098863531	7.15325389832079	6.91191993297103	6.79294099738679	6.93923925787758	6.49640049976536	6.31635621707604	7.39372129621717	7.3956376073389	7.42568411145797	6.08392628431936	7.02201168005176	6.94266277252957	6.90270340570459	6.49143757851636	7.67696722878251	7.55680468513403	7.25813466939926	7.22640977471532	8.12821966284569	6.56191785995154	6.46859517549132	8.63004556046003	7.80747780778255	7.46265736428913	6.66780179843473	13.5567108882715	13.5468611436408	13.2344404689872	13.5153456285048	12.502055668183	13.3542676917177	13.5493616669633	13.5189765312706	12.4950604601488	12.6043871968283	14.0002343137267	12.2939627618297	12.3588536627525	12.8437771243959	13.5580700089978	13.9893537542007
"245062_at"	8.21371870838895	8.8958189972968	7.62157557058328	8.9721389747575	8.24283085745269	8.84479016546979	8.37697559301868	8.58825420306395	8.43469521987386	8.25214010456427	8.08493886915229	8.1853640700513	8.64198718190045	7.93670289981664	7.90318821934624	7.65561817485762	8.3205975917043	8.36801257188372	8.29968885339147	8.13306391753281	7.971842229971	8.23948557106275	7.63220632287367	8.05404790623145	7.95129034341064	7.75119890884673	8.49867535675718	8.44056127204868	8.60697748176003	8.5835376311131	7.61573940512287	7.78513875281899	7.85667124361064	8.18106430103136	7.90546691662626	8.3705314852667	7.88597433470299	7.95662785424884	8.6472012254371	7.99053573677855	8.57105853742236	8.87129033243517	8.99757179804839	9.37321743742984	8.00367998917254	7.92653000173782
"245063_at"	7.32220138289606	6.81357816068764	7.45448757542986	7.5919045345916	7.79740934442868	7.08424769360225	7.73329729530143	7.04522948813545	7.08260820377399	6.5947279577362	8.7431210776299	9.5221072470579	9.37602122537056	9.34593917139591	9.35389359867917	9.39952026782957	9.03557422026405	9.7389357109623	9.82307139912268	9.40234156423012	8.8152159039021	9.42221157069872	9.37047332037402	9.29888653369169	9.69039252680737	9.20172052912286	8.76513149355173	8.38159122092887	9.13531955789455	9.47205676069593	8.51634991681899	7.9953433827454	8.39674619055597	8.2801249382205	8.64150231513291	8.384273964075	8.24540850428291	8.08151386046544	9.19258965535419	9.22477209773728	8.70211608633446	8.67935066911597	8.86845249391217	8.53617017388774	9.46868980934569	8.79511162519289
"245064_at"	7.51742641581848	7.07811359439294	6.83201186977415	7.14819726879099	7.32260700583724	7.29296727245328	7.84912571743518	7.19226291965031	8.74488195113421	7.3930777479037	7.68200935897573	7.92060984461642	7.84060618012085	7.29346881573959	7.74840711016129	7.58590097238848	8.12574419608703	8.11129725981585	7.62696721467444	8.15675694054739	7.73318524728088	8.10726729377537	7.63724257693721	7.36085675636642	7.89358768213783	7.55163946305219	7.72585316732553	7.60809213376533	7.55163946305219	7.76630376112845	7.15946849251224	7.34016244325981	7.67655245208458	7.72111301110738	7.41203278758045	7.48861181449259	7.08295047128183	6.88351274936617	8.69843294784081	8.00047883368838	7.1678677093145	7.46941393141485	7.47537969779906	7.32360799373452	7.50245746484029	7.38876448004789
"245065_at"	10.4544431340744	10.169860891307	10.4745356403235	10.4537721446014	9.79501057249172	10.4071514300014	10.0158881200287	10.4030790205267	9.5872322303187	10.3032096392623	10.037815352664	10.6130040093849	10.437831372909	10.1211829648013	10.3665446672344	10.4193315583464	10.0164070405429	10.2300562761247	9.87817989965451	10.1414376467121	10.6168519521586	10.1565360571979	10.0387712482991	11.0117458153629	9.83680863852639	9.65402586922631	10.0441010033956	10.0343763614855	10.4253713252856	10.4175851289896	9.73367199272211	9.97860309429386	9.64584653874727	9.65671315401878	9.83686100932176	10.0248667234199	9.61676272427377	9.84482308639091	9.23292719974044	9.70182404908715	9.801312698811	10.9050184149081	10.6214904080045	10.4472060434283	9.68097962586616	9.68507056152323
"245066_at"	8.31439895425737	8.14479676651343	8.77476833391024	8.6142784608635	7.67903902986327	8.54646298511283	8.50161351569952	8.302826605274	8.1162686648449	8.53820381982258	9.58268458980051	10.1849017079147	10.0822708670677	9.65975195126877	9.96117016388296	9.21639720635468	9.35363732042266	9.72436975037489	10.1387980125458	9.42216536493106	9.70058932794735	9.86161289093429	10.0635466794103	9.95027126105638	9.01294921331609	9.54198571039564	10.0681648544044	10.2639423752251	10.1482307557161	10.3235972087533	9.20806863191172	9.97468702910655	9.86556882826149	9.91000044030047	9.89826862819217	10.2777819284689	10.022085866678	10.0858071185725	10.4107928161005	10.4123224140361	10.1830968258868	10.3111240656133	10.2735417719111	9.83115461259681	9.46555155397883	9.60691318232599
"245067_at"	10.5445636141339	10.0980390022927	9.14132178999761	9.22373014578192	9.44799146791159	9.9309886637387	9.48222623129231	9.58649254508625	8.91255547643756	9.48653255276815	10.1165730252244	9.11228625703371	8.98020042725424	9.93459997520718	10.1734124860139	9.38378566657875	9.67535469691797	9.42390528681865	9.81412009490082	9.09883732082255	9.1673465733018	9.09300423794383	9.34937972554443	9.33560997643537	9.817778087576	10.1618297178258	10.1269758348427	9.28507763184508	8.96396388054998	8.37439550601691	9.20316247731847	9.58305365611074	9.15643799741659	9.39593728981879	8.85029462914531	9.24165317305832	9.30267534012409	9.43414947851931	8.84698865283464	9.29984613300971	8.86629343094534	9.08302893662518	8.73171873024492	9.31142418792783	9.25292920562994	9.94740383992679
"245068_at"	4.48330946458981	4.78713507385945	4.77799781138934	4.60963982379489	4.73313618944549	4.70183866113096	4.60564213660055	4.54317845524652	4.74368567303348	4.70196775451307	4.74714106865627	4.53706536323487	4.65558806424552	4.75840725150494	4.92608330390548	4.77713342210573	4.72201241645978	4.64191097964974	4.74714106865627	4.64356157547903	4.62384258687458	4.61952774276482	4.61448682592364	4.6419415626686	4.57730261178147	4.6410695684308	4.63927014756612	4.91066090146112	4.54947013490868	4.76804136663518	4.74714106865627	4.78583598186463	4.84628261600612	4.81108619679658	5.1078252699436	4.8000633546723	5.07650841748055	5.24457532315095	4.79487651624068	4.91645803350845	4.64411016552974	4.82708902470861	4.74714106865627	5.05790134046311	4.90522400263285	4.82941624545636
"245069_at"	4.3324070559394	4.30276964625416	4.40310885652612	4.1246856643579	4.40716583912454	4.32618381929788	4.50132015369383	4.3703561980431	4.39283894677786	4.29183434549915	4.56516791658021	4.18180886524803	4.45049743765452	4.51103530094723	4.48147047821173	4.43331704520558	4.56054630946301	4.45520735727808	4.40931643946861	4.26598484709464	4.5015776278771	4.52782319856957	4.29766561522032	4.43166913704047	4.37008392807221	4.16110444611217	4.40485498442026	4.54583345027859	4.44702379916493	4.44716428388992	4.39060273063502	4.45297022743656	4.57742681360878	4.45589074249482	4.45297022743656	4.70749073119611	4.57439448710627	4.51299137906381	4.5042445604943	4.54245993295602	4.48297117806404	4.31699342252995	4.55950344466714	4.39996823197452	4.33042181592926	4.45987815995683
"245070_at"	5.06671226299522	5.10123313403086	5.212516638681	5.22343690997488	4.69095708413312	4.96624225497082	5.1655284072119	5.25773679689817	5.08851533730066	4.91440171357044	5.33043857531749	5.23895861540442	5.23313730460433	5.13667899611282	5.12688953151275	5.1612180252334	5.06318930007338	5.13529879085493	5.18403172290802	5.20751004630982	5.17178539230544	5.29843926095677	5.38475298764765	5.01894384459828	4.73026498454646	5.20949059003074	5.22349157196594	5.41838385586927	5.2362850958028	5.26952422393603	6.43877154851954	5.69335610093382	6.31308435285969	6.43017687217355	5.2588755876311	5.35277380989038	5.3892592971151	5.77172376554045	5.88147119327905	5.59211516019785	5.36990859433883	5.61754981111148	5.24327736966176	5.65160180185693	5.89630714371495	5.74457994330593
"245071_at"	4.88975521131135	4.50592064392396	4.79543282662389	4.91948894371153	4.35607219955326	4.41190168153212	4.63302016364646	4.72754828851091	4.63125975499283	4.34051304682512	4.94675192050939	4.9501466771621	5.03678514081996	4.70845605757119	5.01038272307204	4.89111487819733	4.95832177830961	4.49336303347523	4.60538822396091	4.70638850017311	4.90691881391529	4.61360784634594	4.83631891264377	4.64807478363239	4.62135632790281	4.53344100420552	4.81235719021666	4.81227728052754	4.78001159487027	4.91001268673137	4.9833131691007	5.02580239443894	5.00908588469534	5.25722342921877	4.94116162938943	5.14076340629459	5.09888072350368	5.39359169356558	5.11646592721162	5.02192454216703	4.63812620362401	4.74403175113973	4.97355244495862	4.74320774862979	4.8815919026138	4.78542082085561
"245072_s_at"	4.80406989510012	4.51565195262382	4.82667705389353	4.56935814124047	4.57606833975882	4.4980400167348	4.4954749401124	4.34837930906652	4.34473047423082	4.60978553439472	4.78461152775764	4.67217165797068	4.72558391970003	4.67055690167067	4.74751635820118	4.78212937124187	4.81457004287193	4.52797034151422	4.52759791067425	4.3617341219161	4.72295341986673	4.59504481055265	4.6876668097551	4.56254015744105	4.43257386733973	4.29540267314523	4.71039780496287	4.5296439361069	4.61076986814187	4.68539709057775	4.9841466813819	5.10788832856432	4.95921627827041	4.90669046562426	4.98703207785949	5.04764762159153	4.80020854918249	5.36052149733937	4.84566789811386	4.93177253810353	4.59986596628623	4.60305061092538	4.77436408619498	4.85227457020614	4.60890163533696	4.65482372826724
"245073_at"	4.64799017100362	4.80343352098841	4.7539035802845	4.76241463934086	4.53292068441077	4.46415451538286	4.66352456258866	4.70434651982659	4.91349778633178	4.66567434341186	5.04374383127433	4.76988442364513	5.21329241651056	4.84250328243375	5.00044242313754	5.10492218217374	4.869436165613	4.77487703912001	4.73805004597251	4.64721179920672	4.95208107421053	5.0072651359304	4.72493331226488	4.78779429517235	4.84133027373306	4.77307392505192	4.63217558501464	4.70787780587436	4.81965105715327	4.88291983941036	4.92718089469271	4.88982401836329	4.80684562405507	4.88750150050813	5.05156585665819	5.09804331469569	4.93023773101437	5.20106876179607	5.07842230676799	5.14712513312111	4.73665888483394	4.80342988640464	4.94381173006084	4.79546665979268	4.96326720766504	4.75341666188451
"245074_at"	6.54534028377978	6.69651097149935	6.6861975491131	6.41476340907072	5.88332639440399	6.58764123872784	6.4539970300419	6.51163342556012	6.18779283537346	6.67014638773308	6.7458116676022	6.66136920373822	6.43072375066009	6.47269591798313	6.58833030747491	6.54338504580434	6.40349765601349	6.27450313116563	6.56636745502729	6.72678653596058	6.9392708258136	6.38114942947779	6.53718824696557	6.66070915285978	6.76735979634591	6.43907101342027	7.79519413196673	7.85731103547316	6.06411993066291	6.59300682600477	6.32249240488595	6.73059123384792	6.75885082475749	6.79681423237992	6.60859032256138	6.91127344327304	6.78137973022919	6.84034339973542	6.18138655541456	6.30813835404239	6.65378353095257	6.70316553661609	6.60505868133702	6.94069195687655	6.49850671943471	6.47549502897495
"245075_at"	4.48398130879162	4.71103472668645	4.87879785033862	4.78328156323284	4.88907004860898	4.54736263671706	4.60909860301756	4.54876857301441	4.52039389839439	4.88413295307434	4.68762063434616	4.65798399623101	4.492833960298	4.58670962409837	4.57158930281317	4.57325286943331	4.68933405452783	4.37439353694237	4.24691683667794	4.42958436548037	4.72301154758932	4.49884956958286	4.38143030299107	4.5270946009906	4.52382263287641	4.36252728997431	5.02423287302178	4.83649539266736	4.25887712167434	4.4668827874457	6.28373526167716	5.64919677333862	5.7493457257061	5.55108213199621	6.88815283770307	5.94251075643481	5.53578188990999	5.52297211887514	5.85510525443841	5.27343743379332	6.82460455390578	7.41476991144906	7.88053302201494	7.50649162108311	5.09484832896074	5.20473789475184
"245076_at"	6.17076781826412	8.99887330062115	6.04819088356984	8.71886388716902	5.94258430836081	9.2088045433454	5.87955117323161	8.13693448856311	6.1375025401261	9.30868407352672	8.73838265778983	5.49278576010927	7.77486278915189	5.43954032393708	8.02417964225161	6.08687743965928	7.99984994411664	5.40080486446082	8.68047212812111	5.16258458601642	7.66494218095318	5.16449337882064	7.59183646210764	5.97815504566972	5.50548994967687	8.66139917233021	6.9413535826751	11.0239513386892	5.57015845237916	8.6984698366947	6.65957700023358	5.79598942107801	6.25215717388694	5.63272870723318	6.85428498353062	5.97762791487745	5.79805767064749	6.5887324460649	5.42851445686983	5.23781672945447	6.09489743483199	6.65427588039879	7.47521931328422	5.83950265767563	6.14764277289279	5.82461733903509
"245077_at"	5.40641825613007	5.65185066182685	5.4566834972203	5.59629512128566	5.61327869861782	5.54778561519921	5.60205438057516	5.16106935543386	5.24017585710686	5.59489133331102	5.48170993098817	5.29895834781	5.23442536704303	5.45009186701189	5.59918531365304	5.69181165428274	5.48475461346169	5.20699055307905	4.85112617206787	5.11799423880178	5.55099157013358	5.09092054387575	5.31051042348384	5.10856779951065	4.78255723400715	4.95542133759183	5.4282201717663	5.25401070190693	5.14960316240909	5.38250160046536	5.26656816682546	5.80273338899731	5.49469705140449	5.83916958542987	5.41543565899734	5.43965202168367	5.8180762770647	5.97572726444119	5.60866698429495	5.62203927108402	5.26120530037484	5.32223163181703	5.62541397886214	5.33079852103175	5.45691831553246	5.45986348475554
"245078_at"	9.66814998987773	8.80147270013619	10.1334719283559	9.26893333271332	9.80618778639084	9.19871593777249	10.0152542791098	9.27730409152287	10.1116117690162	9.49072459313911	8.91807292349544	9.97249494521063	9.53396961089802	9.48494896084431	8.75946721557386	9.82510068027624	8.67364096789993	9.58547969640212	8.95464149876926	10.6393226630268	10.4539325695832	9.69169785739348	9.77914161869197	10.5119514490978	10.0036490782964	9.03722825412857	10.1865724884205	9.15795850148846	9.88311088804255	9.21529029172602	8.03666072375953	7.99918815867021	7.83610820770326	8.65830377258393	8.80462650114786	8.91309912101151	8.18468603149963	7.8321825643525	8.77772637276341	9.53393442775404	8.11785758246301	9.14016830296558	8.73542680299939	9.51142808310746	9.15292853080027	8.05328200226481
