"embryo0hA"	"embryoColeoptile1hA"	"embryoColeoptile1hN"	"embryoColeoptile3hA"	"embryoColeoptile3hN"	"embryoColeoptile12hA"	"embryoColeoptile12hN"	"embryoColeoptile24hA"	"embryoColeoptile24hN"	"coleoptile48hA"	"coleoptile48hN"	"coleoptile72hA"	"coleoptile72hN"	"coleoptile96hA"	"coleoptile96hN"	"coleoptile72N24A"
"Os08g0521800"	0.349777740210361	0.771550680418338	0	0.921205400918037	0	3.19819095843107	2.54323261674216	5.0538776754722	3.28766154441935	5.77189297710622	4.60846146047569	7.41095626377664	6.3830186429178	7.2470007222403	6.54039525084276	7.22202620936824
"Os08g0529300"	8.83141248875089	9.30344903245241	9.13175759359142	6.79985882744777	8.32347557058232	1.85427050215164	3.29984713682442	0.321778948832274	1.75432032284683	0.701637853245186	0.649844836044639	0.243943310617855	0.562795736490543	0	0	0.790905572817493
"Os08g0531000"	0.800023764766033	1.57390487672705	1.28897969117542	1.76035481579696	1.46472214219124	5.40739536811916	1.36985804595289	6.76527505789085	2.96319829233838	8.4488855578306	3.22907526851884	9.52673850159482	3.09928906790438	8.58952854067259	4.04293970141585	9.34709502142996
"Os08g0549900"	9.19474049554545	9.99436080694006	9.65685245194563	9.67878342737655	10.0609259546249	4.10792957128773	5.16605535776586	2.55675662297363	4.21129602222019	1.11932334449745	3.45796696825251	0.986503081033548	2.26437549709839	4.39103196883083	0.670645327384708	1.95858536404683
"Os08g0556900"	1.96065949994526	1.82964593456904	0.51019656432508	0.720396698496017	0.77589617257567	0.259076054264865	0.31818827572482	2.5729078473935	0	6.5374127634447	0.233654419637614	9.50499568650338	0.287865534713074	9.14482385047305	0	5.49165653934154
"Os08g0565200"	9.71687881264008	10.3077883755626	10.1142248657971	8.34339493128213	9.66356983211175	1.00445623352075	2.772294656088	0	0.842619584653274	0	0.485434596756831	0	0	0	0	0
"Os09g0110300"	1.60895519799129	2.24566786169373	1.83940686490423	2.20325151072991	1.81200776125641	3.16132688829793	0.748166315784062	5.16920888351336	0	8.31184734968202	0.90788126803018	7.84716308577104	0.949372406001144	9.0588631240107	2.22704946528619	7.63368445025516
"Os09g0127300"	0.349777740210361	0.399851067701309	0.922644839699238	0.27671875861494	0.448807824298748	2.41063427547197	0	3.84122764724592	0	5.60039800069762	0.233654419637614	7.9613526003884	0	6.86086041455224	0	7.67966778016833
"Os09g0127700"	11.810204943045	11.9049685921048	11.8523600827461	11.2513714979895	11.6786343247046	4.93573259673583	5.12206836398369	2.37910085077491	2.81359306307551	0.74080110066819	1.44946879835674	0.279711174854538	0.864032617745381	0.460073067271965	0.443828255875168	0
"Os09g0248900"	0.834930076448251	0.99011012525231	1.08506226978988	0.351232060068888	0.556870163703298	5.01629020030037	0.622912266479789	7.41618328853194	0.657123903317213	10.2921568160005	0.906036613509921	12.3892808863877	2.24852303005764	9.15638456347761	3.22055442115546	11.4110492539619
"Os09g0256700"	9.91849939864754	10.273281026119	10.246786154154	9.38389557756643	9.95748014352055	3.17569478105758	3.97385627410806	0.755353369935154	2.11874225197242	0.210085779224742	0.538486217446893	0.243943310617855	0	0	0	0
"Os09g0272900"	0.579637410426042	0	0	0	0	0.276815060805695	0	6.46816651653567	0	8.14857465664477	1.59477738866389	10.4598761590981	0.482683547696143	11.1731951348206	6.19945975201797	10.864240394418
"Os09g0274900"	1.61592131443615	0	0	0	0.274964652239178	6.0429950240589	0	10.160089794636	1.17874684489334	10.1202016773335	4.48804399641267	11.9709069739962	5.18575492835257	11.1318889089161	8.44541439733849	12.2430477124323
"Os09g0286600"	0.372324954552494	0.749771396655311	0.51019656432508	2.39561172141147	1.48883735506949	3.53493111954332	1.90936566322885	4.53001848412216	1.92268627908078	7.33200793637827	2.26136005151742	6.41168496089021	0.287865534713074	6.58519438102494	0	7.53243557510797
"Os09g0322400"	0.372324954552494	0	0	0	0.408836451570913	4.71502813487187	2.10174004331609	6.81443531877688	2.70574400550046	6.98889929063406	2.98221955489871	7.8093554656445	4.88000513616743	10.050520709369	6.63513612470332	8.57294948939422
"Os09g0322500"	1.64952013725865	0.618410512535281	0.51019656432508	0	0	5.49841123402716	3.30320713321215	7.61388613120051	4.69694540200234	7.78728282073199	5.9510799546004	9.21010847605526	8.94581677394019	9.46955185648571	8.97253407845379	9.40506825069359
"Os09g0324000"	11.2866492522832	11.6452699126789	11.4775431824585	10.7161263395466	11.4127374422392	4.39427960571515	5.3387688366927	2.13439869841082	2.84758996329632	0.230037345131186	1.72213170568337	0.461038788104126	0.287865534713074	0	0	0.411380123619276
"Os09g0341600"	0	0	0	0	0	5.12668174540235	1.83254183162891	5.32815253649839	2.58432676137958	6.51722198110186	4.61246447352999	9.96168305021115	5.60697857786583	7.19071412413065	5.31443595644727	9.06427208728149
"Os09g0353400"	0	0	0	0	0	3.84093043408702	0	5.79062957932719	0	6.08370602347627	1.18237671075379	8.00594215930477	1.80725097230369	7.04643710361904	1.96483164909208	6.4892139564583
"Os09g0353700"	0	0	0	0	0	6.56317219900269	2.03918514524496	7.99989894877934	4.74612035613911	8.71868298240504	6.15004222938276	9.88515072849383	7.7013708835745	8.66479340342897	7.99983471727853	9.27924676320611
"Os09g0369500"	11.8044838696325	11.8567074712748	11.9158754069963	10.1073392150509	11.4648467490885	6.46715005459284	6.32558079832574	2.8566544902158	4.57753322379297	0.646509195163892	2.92079234806833	0.279711174854538	2.26275110679472	0.987611686805792	2.05753428948583	1.17421526281188
"Os09g0370300"	9.43619197501222	10.2398732424251	10.0199013256554	8.6465814472144	9.75944787170444	2.83555085728424	3.75169948520261	0.82395239423857	1.71299847316456	0	0.485434596756831	0.279711174854538	0.287865534713074	0.571876801355203	0	0
"Os09g0371650"	0	0	0	0	0	5.07878684630374	1.68804632167771	6.99474762744169	4.87673252350843	7.39367481792701	6.2029349794464	8.34672845636755	7.66703244096094	4.75164558674015	7.31949222592342	7.63311632505818
"Os09g0374900"	0	0.378071783938282	0	0	0	1.80166017904392	3.20232738917121	2.62345227563447	5.9039985086425	1.3215744702311	7.91269922504644	0.984693273576518	9.30297286158128	0	8.06756252748953	2.1804201466943
"Os09g0391501"	0	0	0	0	0	1.72948822598215	0.31818827572482	2.03629588229352	0.845755611257969	3.17360684738052	4.99334960846	5.10465778917497	8.19036043292072	0	8.32810435276497	4.90046281401636
"Os09g0399800"	0.722102694762854	0	0	0	0	5.65800776495218	1.26542354823937	7.41652599618812	3.07927149535947	7.01682431704426	4.17470920543685	7.74984112074668	0.466688858305002	6.3308879334174	1.62518009002104	8.22885656673659
"Os09g0409100"	0	0	0	0.27671875861494	0	3.1967625716715	0	9.3841096907021	0.342368965205299	12.442129182883	1.64511642325095	6.34213140634591	0	8.07418369655301	0	2.10770534688308
"Os09g0420300"	0	0.612038341314028	0	0	0.28190551146412	0.727641172715053	0	3.92449546188309	0	6.97090734381694	0	7.34041928562575	0	7.83553395973859	0	7.11850943626605
"Os09g0451400"	0.958393033206816	1.19723507312278	1.46076655552192	0.451250011603757	1.14225217854978	2.12508874686128	0	6.30750287318232	2.42812945178144	9.76562461145724	5.92349301832352	10.6753046662301	7.10321804044439	7.57156105925376	7.65979223123089	10.1755766943382
"Os09g0457532"	0.686506163799749	0	0	0	0	4.40731312176001	8.28955074945736	4.56888705141729	8.02353683763837	3.73821730882419	7.78597037982742	0	0	0.415734885450589	0.396253065552946	0
"Os09g0457800"	0	0.587092679016703	0.643500287146254	0.451250011603757	0.458451074739691	4.49304375455194	7.98666668084664	3.5573664465332	6.9156573070598	4.10236888651824	7.25671362218988	0.455408232019076	0.299517778741314	1.11388165694102	0.42314552682288	0
"Os09g0458900"	0.722102694762854	0.240338728596999	0.967843592937626	0.27671875861494	0.683801103810091	3.23405763980959	2.81237968489986	4.16670674228194	3.29829885654398	7.572836715279	6.0766548079632	9.22638520000404	8.13425360968609	9.06246507294014	8.67510313675565	9.41017726170709
"Os09g0471500"	0.349777740210361	0.37169961271703	0.240421446027951	0.27671875861494	0	4.11915189530559	3.57590874789497	6.58477053966348	5.3963892560241	6.81033713264372	6.24776053356954	8.12980747956568	6.27517752334288	8.81355378174689	5.7724635442886	7.29198505366294
"Os09g0471550"	0.929415150636402	0.827431407613701	0.859656222214326	0.820414650030886	0.274964652239178	4.95700786654605	0.623088002470555	7.80779166125756	1.45450608517214	6.86663570895645	0.256191777465283	7.74894383931904	0.862313515231858	6.0855960416156	0.866973782698048	8.28380189220101
"Os09g0472100"	1.27076451447788	0.618410512535281	1.68071989610958	0.997115457110957	1.33276633627897	5.1470432596331	1.47685634058826	4.84553706620249	1.31388300124437	5.7012728779673	1.77728964502569	7.65021788261108	2.72773086316022	6.8875657205672	0.819398592375826	7.29208122748711
"Os09g0479800"	9.28149012670491	9.97717580795809	10.01831825049	8.67618658860745	9.69655041636426	2.76434216905316	4.33754369722732	1.49777749969039	2.08566615888543	0	1.27700253535819	0	0	0	0.610508487144551	0.411380123619276
"Os09g0491100"	0.372324954552494	1.57390487672705	1.08743979482664	0.852244979110196	0.587303764381991	7.80928521352469	2.21112489832398	9.11733621709375	3.90940856872769	10.3210605798176	5.03752456007966	11.4287125858972	6.47094199543054	9.55566911315709	8.03084677232879	10.3459820477786
"Os09g0494500"	6.72811852640945	8.39509276556859	8.12963217676253	7.45865645149467	8.48973780357634	1.77839559647405	2.63058030396872	1.64737980636294	0.50338664605267	1.36536821498543	1.35419057875732	0.243943310617855	0.287865534713074	0.987611686805792	0	0.779449522820428
"Os09g0511200"	0	0	0	0	0	4.72779533086829	0.807972170243428	1.94497506948799	1.1213438929917	4.61673145741275	2.11079028389004	8.78996560960961	1.04550401018011	5.90104759327701	1.18135183414587	7.20760826248101
"Os09g0547033"	0	0	0	1.26879720436076	1.13954978733378	3.26563058668	3.60611910076288	4.20607459501813	4.25170341256727	3.0336655014167	5.03172007010424	3.24059924175653	8.04455078455297	5.36734580810131	7.36492246197029	3.78771015568151
"Os09g0554300"	1.60895519799129	2.53269433525421	0.808295242273661	2.64531427444665	2.12702539397329	7.21123297194488	0.317365299303099	9.21488682776265	0	10.1455481657153	3.1563955579687	12.3037353327149	4.97427330682565	13.1578708488423	4.01042688387631	12.3388628578265
"Os09g0561500"	0.349777740210361	0	0.269775118297129	1.50023727946065	0.576222324206619	3.70767455902135	1.37125431825462	6.13000806924186	2.72660881875062	5.40869252671758	2.52553455977303	7.73521937026427	3.06269150780001	7.68451748949657	2.90806999479654	8.18078906819641
"Os09g0564200"	0.349777740210361	0.240338728596999	0	0	0	0	0	3.26051263918666	0	8.45650967884219	0.538486217446893	4.93893549905853	0	7.44162707153493	0	2.30647014229228
"Os09g0570850"	7.87208524972749	9.06012708692493	8.78925270642479	7.6725708916813	8.42926756062049	2.2263098241867	1.8793349512445	2.00666259536384	1.24995330642327	1.90575073908206	1.31789632860397	3.22174597445733	1.94586690329853	2.30723029697147	1.38551291809585	2.22932897763334
"Os09g0571200"	0	0	0.403078841118303	0.948196516969737	0	1.57514540729407	0.304723990754969	3.0063311183879	0.990115136952584	4.18069955820157	1.53441439354992	6.62088818080446	0.562795736490543	8.62915952160298	1.06689839293765	7.13007270826041
"Os10g0108800"	0	0	0	0	0	1.57514540729407	0	2.51072784768006	0	5.52024245531091	0	8.45456925664248	0	7.77465304743108	0	7.15331953768423
"Os10g0109300"	1.4086088585626	0	0	0	0	4.31813099584031	0.31818827572482	8.49490118938401	0.845755611257969	11.9089362514163	8.2792775939654	13.1249820175032	10.4429018328352	12.8212266323445	11.2704249819923	12.9340012421414
"Os10g0113900"	0	0.519427114969026	0.399969796691916	0.926758280564144	0.733415726978868	4.02753216316523	4.02443103432014	6.20139535603	3.72094289681684	7.11090689086119	4.12791423353765	9.04798039986629	3.37915479383822	9.74076986500994	4.87490920382483	9.04779218310894
"Os10g0137300"	0	0	0.240421446027951	0	0	1.60076032783465	0	3.35835550288124	0	6.70099821851078	0	7.04864062356313	0	6.61365902901747	0	7.55223206336181
"Os10g0150300"	1.60895519799129	0.618410512535281	0.51019656432508	0	0.626568938448326	2.46923278609524	1.25864157749847	7.57239827023519	2.14403862026494	10.1994762785882	6.33926191111228	8.57377694777633	9.01814066568262	7.45449757619216	7.39829540820167	7.26077076108851
"Os10g0150400"	0.722102694762854	0	0	0	0	0.857967132279329	0	7.16273120227475	0	11.3733960125312	2.34550019770429	11.5797029306371	9.51126298422794	10.5653757200225	10.7925002962658	10.5354129552646
"Os10g0150600"	0	0	0	0	0	0.289226945598892	0	7.09963539004945	0	10.830133398674	4.5137550675913	11.2390454310095	10.4664872002796	10.3434415874093	11.2552116182954	10.3489684478946
"Os10g0150700"	0.722102694762854	0	0	0	0	1.59905742362276	0	7.55694347049949	0.342368965205299	11.3412730348603	5.69196350554264	11.4947436956347	11.4828250686398	10.1488555388621	12.1570440018482	10.4034677565236
"Os10g0154700"	0.686506163799749	0.777922851639591	1.08506226978988	1.95686081303886	0.556870163703298	3.04496369669237	1.87787758946451	3.52233030941384	1.42144834828957	6.15910278497728	3.43010409245851	7.64549044437194	5.65733747481978	7.25199969735688	6.65954353390493	8.00758901277537
"Os10g0162842"	0	0	0	0	0	0.259076054264865	0	6.25638348568791	0	7.70389038733494	0	9.25254300768922	0.287865534713074	11.8835146068762	0	7.79059774128376
"Os10g0165300"	1.68049572796967	0	0	0	0	3.86174635724302	0	4.49511544917831	0	6.01357023813457	0.256191777465283	7.40977955166839	0.587383313454388	7.06841559150448	1.05433674301972	3.59424096865687
"Os10g0173000"	4.91217245067974	7.87862217728843	8.06451485744786	4.79315593097074	7.4937257334387	0.259076054264865	2.0136244249516	0	0.638522802403702	0	0.251780177119217	0	0.27493020177747	0	0	0.379525449198218
"Os10g0178800"	0	0.240338728596999	0	0	0	0.839712206360626	0.997803438030235	7.49989615374832	6.34039211147303	6.48735056875441	8.06379990185879	2.94892128539194	1.09176273584244	7.35614658471918	2.70262759843418	6.2099836084855
"Os10g0191300"	0	0	0	0	0	5.45255547100028	1.68804632167771	10.0225545744685	4.6722712584292	10.916886263141	4.98748338339212	8.02830334141285	0.287865534713074	11.6943663965942	0	6.42055626262091
"Os10g0330000"	0.722102694762854	0.819163289184496	0.519565998580935	0	0	3.78872987114762	2.14206510012326	6.82168012763356	4.11212286217796	7.42670685488632	6.07014396704885	9.60947381744522	6.67322580644643	8.60809518851265	7.95024570985746	9.51077709812657
"Os10g0361000"	1.50334535602652	0.240338728596999	0	0	0	8.92954633336981	8.79757460781722	10.9755433981439	11.5747659304672	11.6100307093419	13.975041983552	13.6034988578214	14.4625518920377	10.4993818202378	14.9871496645443	13.5689945260735
"Os10g0361300"	0	0	0.269775118297129	0	0.576222324206619	3.59028578905877	9.92047319354781	6.8800036801776	11.837115701076	7.12522593706444	13.3502188453699	4.06260411354278	5.20608758333058	3.03556554278026	5.58803030975173	2.82072928212456
"Os10g0409400"	0.722102694762854	0.240338728596999	0.643500287146254	0	0	0	0	1.8410650571571	0	8.11283333683809	0	10.018321282518	0	8.8176046240773	0	7.92047750853577
"Os10g0451700"	0.372324954552494	0.240338728596999	0.240421446027951	1.20347703917908	1.08502001318802	5.15719743510965	7.81959913047374	6.58153379628692	9.26582674597965	4.9967388789761	10.711643805332	1.89754608068775	7.80245777860656	1.10656927713638	8.53396844326371	4.831647581245
"Os10g0451900"	3.32533327728352	1.7988865542609	2.52557070367302	1.04905428810607	2.12322415626183	6.00211195905883	7.58120736358417	6.20939732942119	8.6233060923309	4.64409225085503	9.29850357233791	0.523654485472393	3.04719495596646	0.415734885450589	3.40973044723686	0.972284008283059
"Os10g0452100"	0.55012407963905	0	0	0	0	6.03508510799039	5.00569777827018	6.10468870481648	7.04472771540284	5.93507775981168	9.17181100207558	2.05732862436822	3.07756678455323	4.09556590879055	5.0426121401743	6.49732944324451
"Os10g0452300"	0.372324954552494	0	0.240421446027951	0.451250011603757	0	4.80918650154151	5.76896027717767	5.89942024974959	7.61260303512183	4.90464661318916	9.33583871027085	1.97807329555581	5.04494617982657	1.4521363213217	6.60592425020594	6.58810461938902
"Os10g0463600"	1.4086088585626	0.956896344525779	1.07282375610735	0	0.730713335762868	1.90872155603833	2.12139509068696	3.28949786390401	2.53164985303646	8.00501559471567	2.62708809993192	7.39695469093057	3.72367552973176	6.98551641908895	4.65384672622184	6.73596844973892
"Os10g0467900"	0	0.37169961271703	0	0	0	1.87926585631486	1.13010883356969	3.55298002549747	1.18807717735305	5.14870093575874	4.14546540311057	7.92038531551819	4.47337344990346	7.8010322116709	6.87548700791768	7.35887964616812
"Os10g0470100"	8.91055503987854	9.30719858447007	9.22355209035072	8.60289383004368	9.08945131858488	4.50511816721567	6.31277654692285	1.66649784428218	2.61690084504634	1.28244549693034	1.86747281611239	1.53214191932873	1.16355039648669	1.48144124870809	2.07694335704261	1.21877582500626
"Os10g0477600"	0	0	0	0.369164638427129	0.28190551146412	3.8122714054264	2.55652459376905	4.31524157213785	3.4641702017052	5.98991061003135	4.85266219439179	7.13692546433542	6.26991634290729	7.95720955762721	5.81632395188061	6.83224951487665
"Os10g0492600"	10.6348974624683	10.7024462600964	10.6518641141207	10.0276124804806	10.3647205710592	3.32673795094692	5.35838497799736	2.08026564772647	3.30696421196773	0.440123124355928	2.62331157476682	0.461038788104126	2.95772936799772	0	1.66683033739784	0.593864863580976
"Os10g0505900"	11.9738479369678	12.2633769918798	12.2338329616326	10.5463447188646	11.8076100360113	4.70528738207004	5.73938547178028	3.1782929035538	3.57936869513556	1.50629964092763	2.85570318008308	0.860424949374873	2.07509530969547	1.66727484044079	2.63621026512379	1.53071511185807
"Os10g0518000"	0	0	0	0.351232060068888	0.274964652239178	0.548302999863757	0	1.49710736858586	0.314754938111915	7.0774628670423	0.489846197102897	7.16157531752698	0.299517778741314	4.12195506766159	0	6.68265902703295
"Os10g0537800"	0	0	0	0	0	1.00445623352075	0.622089290058068	7.1698325812068	5.88984813123097	6.46795566035658	7.80662985798932	3.77176944245839	0.448759824973507	7.34048380528383	1.90269672850654	6.13042674648282
"Os10g0538200"	0	0	0	0	0	0.53589111507056	0.940277565782888	7.90795582165646	6.66831804646277	6.89955524272098	8.28870078473797	2.17518231730596	1.85848515755285	6.43722562133784	3.55673659062798	5.18471704580596
"Os10g0543800"	0	0.587092679016703	0	0	0.274964652239178	4.21963330605911	3.10662723834236	5.46263690851652	4.46672167608424	7.61871041128149	6.40086232595089	6.3879333618173	7.84426152285907	5.16062823174985	7.02400728295296	6.6404874000328
"Os10g0545500"	1.96065949994526	0.99011012525231	1.50427424437418	1.48267790867526	1.13954978733378	0.53589111507056	1.45048345200301	2.92366842926166	0.830279059421346	7.97115961218953	1.1956005275641	10.5800582574698	1.0361431384279	9.66321369426548	1.62518009002104	7.05900752963313
"Os10g0548100"	9.7617207819971	10.31629539192	10.2998445853086	8.79093308437826	9.85548676468384	2.96968683508873	4.09152270598325	0.902705452231506	1.7654774277327	0	1.16585773127078	0.243943310617855	0.871674386984075	1.20720177316883	0.610508487144551	0.629801506717585
"Os10g0552200"	0	0	0.269775118297129	1.3780082921679	0	10.7884334502428	7.83645166793048	11.3052943057256	9.04274742324394	8.03326432718987	8.03583679765576	7.06017059112149	9.50854851032533	2.91277766790516	9.24672563776032	8.06046318730118
"Os10g0552600"	1.33071798775931	0	0	0	0	7.73751749244493	2.06916621903131	10.5472487059258	5.28508117597749	12.7019801424055	8.21420908699556	14.2891565641094	13.3764922854321	12.9256573440944	15.0613803043397	14.1787630649422
"Os10g0552700"	1.50334535602652	0	0	0	0	8.41318102618356	5.06691181012693	10.3647571191116	7.57080051154337	11.6602918535724	8.71238106687982	11.915655103679	11.4785048167225	9.02481595860291	11.5574259005534	11.8895596673087
"Os10g0555700"	0	0	0	0	0	8.85089193163912	4.4493566370934	9.71448319706525	4.58415934383117	9.38340513827812	1.39867784860738	10.226776942056	1.04550401018011	10.024420610724	0.396253065552946	8.09632960687895
"Os10g0577400"	1.26614357422579	0.37169961271703	0.967843592937626	0.369164638427129	0.963790621854747	4.045299284307	0	7.65154497920668	1.17583880357994	7.51202655214278	3.90321599846753	5.82719401699448	4.36002007190534	4.13323763071015	5.68245163763457	4.02615242375647
"Os10g0577500"	0.349777740210361	0.240338728596999	0	0.369164638427129	0	0	0	3.79360883542923	0	5.93808316938589	0.251780177119217	7.52369764006817	0.27493020177747	8.09436391254231	0	7.19132528320499
"Os10g0578800"	3.64792448506854	3.36782368485178	3.57801641482558	2.41783347205573	2.94133595648375	3.20470389847225	1.12982234912367	1.90053851477147	2.20030401699786	4.75445380383759	1.46908275108147	7.83629497493544	1.96617369272489	12.044505656255	2.45227575993444	5.03832926118387
"Os10g0580400"	3.48902396161611	3.5017445775101	3.83879767407493	1.03112170974783	3.02016390139545	4.81052702633694	1.31488225288731	6.42709391279518	2.09210859524993	7.83930918170393	0.485434596756831	8.82364273845459	0.287865534713074	8.74394761528101	0.610508487144551	8.13056569027722
"Os11g0107000"	0.372324954552494	0	0	0	0	2.89849296306221	1.12999808511443	3.72151810204693	2.45034176419157	9.03989662576427	2.40630433791437	7.54812532257167	1.75621957937127	7.09369540268647	1.4062980296579	7.19178984051232
"Os11g0111800"	1.13102040147403	0.240338728596999	0	1.8639807739195	0.448807824298748	2.81956127755308	0	6.16755905081164	0.342368965205299	8.89811232462531	5.18339852729805	10.0954941403718	7.24971273428311	8.02186538948914	7.34526116762985	8.92414765834486
"Os11g0115350"	1.76031316051657	1.35674741222709	0.967843592937626	1.65885039829131	0.730713335762868	1.51736555785247	0.635553575027919	4.8828516719376	0	8.9921616877726	0	9.76156526364047	0.757613749473612	10.1200906039743	0.42314552682288	10.2234373612637
"Os11g0117900"	1.26614357422579	0.378071783938282	0.441561982643625	0.369164638427129	0.274964652239178	6.20391190560819	1.83927925155396	7.20035253030329	2.70706558423975	7.27568069855778	1.93132498830318	6.41027303543593	0	6.3243163223569	0	6.57144366269856
"Os11g0138900"	0	0	0.269775118297129	0	0.274964652239178	0	0	4.09398014603454	0.527864646541359	5.99217690901364	0	8.08647827710704	0.915448683278509	9.11759236210406	0.396253065552946	6.21695791388821
"Os11g0145200"	0.579637410426042	0	0.240421446027951	0.921205400918037	0	4.85599675105892	4.11392870531428	7.48780438011403	5.83533847878874	8.59702964133175	7.6913714615268	9.31382873160921	9.81876895554915	13.6084256288073	10.2077595944479	9.63634810282596
"Os11g0156600"	0.958393033206816	0.618410512535281	0.669744914989045	0.720396698496017	0	1.60635066925854	2.11927945897608	7.23369333835353	4.00228340793561	7.63938833565055	4.84420724960555	7.80358758772742	2.09012170030358	10.5163569311118	2.28903402880493	8.28295242003305
"Os11g0167800"	0	0	0.269775118297129	0.369164638427129	0	0	0	2.18505745438264	0	9.54000887610256	0.950523883359985	13.5944172225031	2.46626780453878	12.6502306115617	1.6435478621246	12.1478259890939
"Os11g0170900"	3.86760012961977	4.2777936475486	4.38791606067703	3.67301833610417	3.78584896449375	0	1.13229517627819	1.15140273474908	0	2.72806032458703	0	8.90933095230852	0.562795736490543	13.0499706155247	1.43465775689332	4.24715306350554
"Os11g0181200"	12.9147624905571	12.9908397697029	12.8958930479932	11.4613374151409	12.6140976182091	4.85177069158145	5.19529130181275	2.6970167008224	3.76335670634619	1.52395937715101	2.56895540202444	0.279711174854538	1.34502178892143	0.875807952722554	1.25520237535898	0.593864863580976
"Os11g0210600"	0	0	0	0	0	0.276815060805695	0.31818827572482	3.26205888348181	2.70160039434662	5.24953444142845	2.67206718404005	7.95131844138536	0.27493020177747	9.36280785739458	0	5.12477749330153
"Os11g0232100"	0	0	0	0	0	0.259076054264865	0.31818827572482	2.41047102025781	0.314754938111915	7.12562714377354	2.89718807308228	8.85779139497437	5.10849722910897	8.8130271273329	4.93014514667321	7.76681898797643
"Os11g0259700"	0.349777740210361	0	0	0	0	0.999686988922212	0	4.60845147988377	0.314754938111915	6.53316996069514	0	8.95999020297523	0	9.67498883502971	0	8.0944822191604
"Os11g0274700"	0	0	0	0.27671875861494	0	0	0	6.42572373834626	0	7.61289567315678	1.18237671075379	6.30965236977682	3.65562500980795	9.35597200714531	4.93039964108623	7.26216837150483
"Os11g0275200"	0.372324954552494	0	0	0	0	0.550485260761733	0.304723990754969	2.20588427602665	0.332991233635371	5.71904368345666	0	7.36003010182023	0.299517778741314	7.612317128833	1.6443401405905	7.8817546032724
"Os11g0278300"	0.349777740210361	0	0	0	0	1.79757399054457	0	6.58338744606008	0.314754938111915	7.93672631422182	2.59669761125389	8.37713233239882	6.49791605679457	10.7883004406335	7.07361976189091	8.44640325684079
"Os11g0286800"	1.61592131443615	0	0	0	0.28190551146412	1.94907466885574	0.31818827572482	3.89775955741078	0	8.36167615884547	0.251780177119217	8.44886179112403	0.299517778741314	8.87231504465039	0	5.28578824204901
"Os11g0289700"	2.02922985843226	1.99692122125003	2.20415337771336	1.9513901906201	1.16352608858861	8.77137069241315	5.24659285560938	8.79774320281793	5.96142108758513	7.51027359573739	7.52790417201586	12.5673839165056	1.65559481593506	12.6489875860986	0.443828255875168	11.7842729388793
"Os11g0307300"	0	0	0	0.351232060068888	0	4.53491855837864	0	5.38606488666242	0.314754938111915	9.95190593377313	1.18237671075379	11.5698960819287	1.17780345659207	12.6353445027391	0.910589637665245	7.32404172255241
"Os11g0417800"	7.51953363786448	7.35550352499258	7.52433821107833	6.28966058009445	7.10250609315436	0.992566087822183	2.72574850220886	0	0.647746171747285	0	0.741626374222114	0	0.736625359686581	0.571876801355203	0.866973782698048	0
"Os11g0432600"	1.33071798775931	0.378071783938282	0.6678154977852	0	0.28190551146412	4.08949422326197	1.12982234912367	6.14359360164266	2.04300804242158	8.60473425649288	4.63481569913183	9.99120856822556	7.62742685389404	7.14347716479703	6.64817247400936	9.21355241419996
"Os11g0439600"	0	0.240338728596999	0.643500287146254	0	0	4.61507790528974	0.31818827572482	7.19326900912167	2.42575211311856	9.55573063042044	2.39023598782059	11.6562121933059	3.58201088210867	8.9008229670807	3.36654997202353	10.7001123894436
"Os11g0440200"	0	0	0.519565998580935	0.351232060068888	0.274964652239178	2.95608122302562	0.622912266479789	5.06750162820808	0.873322239241133	7.68768935430611	1.18776292398254	9.62091492255997	2.84570477294503	6.7696982493096	2.20523210966427	8.76448631009627
"Os11g0450400"	0	0	0	0	0	0.259076054264865	0.31818827572482	3.35777016851074	0.873322239241133	7.93757992935564	5.89090452248513	8.15446324944874	0.748277603714821	6.89108904032121	5.12983925765277	6.74420585966265
"Os11g0453900"	9.43893308735275	9.25335894023169	9.22187957427987	8.19093111558928	8.91925998785908	4.23887370844029	4.24270243036046	0.60229476569467	2.31808120573986	0	0.764341639826507	0	0.299517778741314	0	0.42314552682288	0
"Os11g0454000"	13.6011642345526	13.2978320052806	13.2481707799488	12.4982673159431	13.0198954877522	6.17262682900825	6.88703362409056	3.93782308943084	4.62679711801521	2.43947434893971	3.30238066212245	1.57031376759332	2.16851810225821	1.98968960966358	1.08081893450771	1.22366637029856
"Os11g0474800"	1.06345205860433	1.26919851162434	1.37092243405593	1.14452099546926	0.965706615274211	3.18986107033237	0	5.57180003674248	0.342368965205299	7.24528196878032	1.74015703807832	6.61549318648251	0	9.69453983715291	0.396253065552946	8.25435712058431
"Os11g0474900"	1.17234871931853	0.891126727686056	1.47086413559542	0.997115457110957	1.91352996648999	3.24168644789055	0.947235272514552	4.91629722529481	0.657123903317213	6.080151500631	1.41531209307704	5.53525347433221	0	8.7304616960743	0	7.34353448580436
"Os11g0475000"	2.10166252435804	2.62248084440844	1.36420682234286	2.49823279007239	2.14544919585305	3.47495974638562	1.44847284528528	5.61186331476617	0.666153425815812	6.4572683159693	1.95621090887461	5.77219224762443	0	9.06429215312907	0	7.65345067128972
